id_1,cannon_teff_1,cannon_logg_1,cannon_m_h_1,cannon_alpha_m_1,cannon_teff_err_1,cannon_logg_err_1,cannon_m_h_err_1,cannon_alpha_m_err_1,cannon_red_chisq_1,ra_1_1,dec_1_1,snrg_1_1,codeindex_1,obsid_1,designation_1,obsdate_1,lmjd_1,mjd_1,planid_1,spid_1,fiberid_1,ra_obs_1,dec_obs_1,snru_1,snrg_2_1,snrr_1,snri_1,snrz_1,objtype_1,class_1,subclass_1,z_1,z_err_1,magtype_1,mag1_1,mag2_1,mag3_1,mag4_1,mag5_1,mag6_1,mag7_1,tsource_1,fibertype_1,tfrom_1,tcomment_1,offsets_1,offset_v_1,ra_2_1,dec_2_1,Separation_1,GAL_LONG_1,GAL_LAT_1,NA_FE_5889,NA_FE_5889_err,id_2,cannon_teff_2,cannon_logg_2,cannon_m_h_2,cannon_alpha_m_2,cannon_teff_err_2,cannon_logg_err_2,cannon_m_h_err_2,cannon_alpha_m_err_2,cannon_red_chisq_2,ra_1_2,dec_1_2,snrg_1_2,codeindex_2,obsid_2,designation_2,obsdate_2,lmjd_2,mjd_2,planid_2,spid_2,fiberid_2,ra_obs_2,dec_obs_2,snru_2,snrg_2_2,snrr_2,snri_2,snrz_2,objtype_2,class_2,subclass_2,z_2,z_err_2,magtype_2,mag1_2,mag2_2,mag3_2,mag4_2,mag5_2,mag6_2,mag7_2,tsource_2,fibertype_2,tfrom_2,tcomment_2,offsets_2,offset_v_2,ra_2_2,dec_2_2,Separation_2,id,cannon_teff,cannon_logg,cannon_m_h,cannon_alpha_m,cannon_teff_err,cannon_logg_err,cannon_m_h_err,cannon_alpha_m_err,cannon_red_chisq,ra_1,dec_1,snrg_1,codeindex,obsid,designation,obsdate,lmjd,mjd,planid,spid,fiberid,ra_obs,dec_obs,snru,snrg_2,snrr,snri,snrz,objtype,class,subclass,z,z_err,magtype,mag1,mag2,mag3,mag4,mag5,mag6,mag7,tsource,fibertype,tfrom,tcomment,offsets,offset_v,ra_2,dec_2,Separation,GAL_LONG_2,GAL_LAT_2,K_FE,K_FE_err,K_FE_kernel,K_FE_kernel_err
spec-56589-GAC078N51V1_sp02-130.fits,4857.001815,2.504204173,-0.254080814,0.120552104,30.37230988,0.075071729,0.038254222,0.014498532,0.343346698,76.52809,49.823628,25.62999916,276283,108402130,J050606.74+494925.0,17/1/13,56310,56309,GAC078N51V1,2,130,76.52809,49.823628,5.51,42.09,78.92,113.45,95.88,Star,STAR,G5,-9.60E-05,4.80E-05,ugrijhk,99,13.71,12.26,0,10.19,9.5,9.34,PILOT,Obj,0,XY0514+5125_V1,0,0,76.52809,49.823628,0,158.4360192,5.377662167,-0.172568181,0,spec-56589-GAC078N51V1_sp02-130.fits,4857.001815,2.504204173,-0.254080814,0.120552104,30.37230988,0.075071729,0.038254222,0.014498532,0.343346698,76.52809,49.823628,25.62999916,276283,108402130,J050606.74+494925.0,17/1/13,56310,56309,GAC078N51V1,2,130,76.52809,49.823628,5.51,42.09,78.92,113.45,95.88,Star,STAR,G5,-9.60E-05,4.80E-05,ugrijhk,99,13.71,12.26,0,10.19,9.5,9.34,PILOT,Obj,0,XY0514+5125_V1,0,0,76.52809,49.823628,0,spec-56589-GAC078N51V1_sp02-130.fits,4857.001815,2.504204173,-0.254080814,0.120552104,30.37230988,0.075071729,0.038254222,0.014498532,0.343346698,76.52809,49.823628,25.62999916,276283,108402130,J050606.74+494925.0,17/1/13,56310,56309,GAC078N51V1,2,130,76.52809,49.823628,5.51,42.09,78.92,113.45,95.88,Star,STAR,G5,-9.60E-05,4.80E-05,ugrijhk,99,13.71,12.26,0,10.19,9.5,9.34,PILOT,Obj,0,XY0514+5125_V1,0,0,76.52809,49.823628,0,158.4360192,5.377662167,1.171802621,0.051848395,13.88273633,13.0189216
spec-56589-GAC078N51V1_sp02-150.fits,4961.600173,2.852117127,-0.46544453,0.0670551,64.01194974,0.127378603,0.075584146,0.023464967,0.272947561,76.466411,49.623908,15.71000004,276285,108402150,J050551.93+493726.0,17/1/13,56310,56309,GAC078N51V1,2,150,76.466411,49.623908,6.23,41.35,84.41,115.65,96.84,Star,STAR,G5,-6.20E-05,6.00E-05,ugrijhk,99,14.16,12.86,0,10.89,10.28,10.13,PILOT,Obj,0,XY0514+5125_V1,0,0,76.466411,49.623908,0,158.5726732,5.226126227,-0.060099362,0,spec-56589-GAC078N51V1_sp02-150.fits,4961.600173,2.852117127,-0.46544453,0.0670551,64.01194974,0.127378603,0.075584146,0.023464967,0.272947561,76.466411,49.623908,15.71000004,276285,108402150,J050551.93+493726.0,17/1/13,56310,56309,GAC078N51V1,2,150,76.466411,49.623908,6.23,41.35,84.41,115.65,96.84,Star,STAR,G5,-6.20E-05,6.00E-05,ugrijhk,99,14.16,12.86,0,10.89,10.28,10.13,PILOT,Obj,0,XY0514+5125_V1,0,0,76.466411,49.623908,0,spec-56589-GAC078N51V1_sp02-150.fits,4961.600173,2.852117127,-0.46544453,0.0670551,64.01194974,0.127378603,0.075584146,0.023464967,0.272947561,76.466411,49.623908,15.71000004,276285,108402150,J050551.93+493726.0,17/1/13,56310,56309,GAC078N51V1,2,150,76.466411,49.623908,6.23,41.35,84.41,115.65,96.84,Star,STAR,G5,-6.20E-05,6.00E-05,ugrijhk,99,14.16,12.86,0,10.89,10.28,10.13,PILOT,Obj,0,XY0514+5125_V1,0,0,76.466411,49.623908,0,158.5726732,5.226126227,1.163873453,0.089142228,24.08715123,24.2846713
spec-56589-GAC078N51V3_sp15-207.fits,4697.654757,2.607702193,-0.343287372,0.263384624,18.98085591,0.042885671,0.023556412,0.00925298,1.026673514,77.691893,52.646751,47.29999924,276856,108615207,J051046.05+523848.3,17/1/13,56310,56309,GAC078N51V3,15,207,77.691893,52.646751,1.69,32.79,90.93,142.45,125.49,Star,STAR,G5,-1.54E-04,3.70E-05,ugrijhk,99,99,99,99,9.77,8.97,8.77,PILOT,Obj,0,XY0514+5125_V3,0,0,77.691893,52.646751,0,156.5764666,7.633166893,0.805498571,0.025248493,spec-56589-GAC078N51V3_sp15-207.fits,4697.654757,2.607702193,-0.343287372,0.263384624,18.98085591,0.042885671,0.023556412,0.00925298,1.026673514,77.691893,52.646751,47.29999924,276856,108615207,J051046.05+523848.3,17/1/13,56310,56309,GAC078N51V3,15,207,77.691893,52.646751,1.69,32.79,90.93,142.45,125.49,Star,STAR,G5,-1.54E-04,3.70E-05,ugrijhk,99,99,99,99,9.77,8.97,8.77,PILOT,Obj,0,XY0514+5125_V3,0,0,77.691893,52.646751,0,spec-56589-GAC078N51V3_sp15-207.fits,4697.654757,2.607702193,-0.343287372,0.263384624,18.98085591,0.042885671,0.023556412,0.00925298,1.026673514,77.691893,52.646751,47.29999924,276856,108615207,J051046.05+523848.3,17/1/13,56310,56309,GAC078N51V3,15,207,77.691893,52.646751,1.69,32.79,90.93,142.45,125.49,Star,STAR,G5,-1.54E-04,3.70E-05,ugrijhk,99,99,99,99,9.77,8.97,8.77,PILOT,Obj,0,XY0514+5125_V3,0,0,77.691893,52.646751,0,156.5764666,7.633166893,0.99998792,7.739007962,-0.057068401,1394.746773
spec-56590-GAC066N53V2_sp02-041.fits,4694.39875,2.47723946,-0.049031869,0.052219806,27.46586497,0.065150562,0.035001762,0.011097911,0.498570501,63.34147,52.026607,19.88999939,278254,109416051,J041321.95+520135.7,23/1/13,56316,56315,GAC065N50V1,16,51,63.34147,52.026607,0.64,6.19,13.03,16.21,21.56,Star,STAR,K3,-1.71E-04,1.86E-06,ugrijhk,99,14.99,13.56,12.9,11.03,10.36,10.14,PILOT,Obj,0,XY0420+5015_V1,0,0,63.34147,52.026607,0,151.2706233,0.630133182,0.556095452,0.054115321,spec-56590-GAC066N53V2_sp02-041.fits,4694.39875,2.47723946,-0.049031869,0.052219806,27.46586497,0.065150562,0.035001762,0.011097911,0.498570501,63.34147,52.026607,19.88999939,278254,109416051,J041321.95+520135.7,23/1/13,56316,56315,GAC065N50V1,16,51,63.34147,52.026607,0.64,6.19,13.03,16.21,21.56,Star,STAR,K3,-1.71E-04,1.86E-06,ugrijhk,99,14.99,13.56,12.9,11.03,10.36,10.14,PILOT,Obj,0,XY0420+5015_V1,0,0,63.34147,52.026607,0,spec-56590-GAC066N53V2_sp02-041.fits,4694.39875,2.47723946,-0.049031869,0.052219806,27.46586497,0.065150562,0.035001762,0.011097911,0.498570501,63.34147,52.026607,19.88999939,278254,109416051,J041321.95+520135.7,23/1/13,56316,56315,GAC065N50V1,16,51,63.34147,52.026607,0.64,6.19,13.03,16.21,21.56,Star,STAR,K3,-1.71E-04,1.86E-06,ugrijhk,99,14.99,13.56,12.9,11.03,10.36,10.14,PILOT,Obj,0,XY0420+5015_V1,0,0,63.34147,52.026607,0,151.2706233,0.630133182,1.079971804,0.027956186,24.08738207,10.80970129
spec-56592-GAC102N35V2_sp08-243.fits,4533.125483,2.457230052,-0.004174136,0.15314333,28.72121541,0.064776626,0.036216186,0.013166785,0.282186174,103.48651,34.753656,21.90999985,284169,170908243,J065356.76+344513.1,26/10/13,56592,56591,GAC102N35V2,8,243,103.48651,34.753656,1.4,21.91,33.45,56,54.05,Star,STAR,K3,-7.80E-05,5.40E-05,ugrijhk,99,14.77,13.6,13.15,11.74,11.11,10.95,PILOT,Obj,0,XY0650+3504_V2,0,0,103.48651,34.753656,0,181.4428969,15.54144762,-0.032099753,0,spec-56592-GAC102N35V2_sp08-243.fits,4533.125483,2.457230052,-0.004174136,0.15314333,28.72121541,0.064776626,0.036216186,0.013166785,0.282186174,103.48651,34.753656,21.90999985,284169,170908243,J065356.76+344513.1,26/10/13,56592,56591,GAC102N35V2,8,243,103.48651,34.753656,1.4,21.91,33.45,56,54.05,Star,STAR,K3,-7.80E-05,5.40E-05,ugrijhk,99,14.77,13.6,13.15,11.74,11.11,10.95,PILOT,Obj,0,XY0650+3504_V2,0,0,103.48651,34.753656,0,spec-56592-GAC102N35V2_sp08-243.fits,4533.125483,2.457230052,-0.004174136,0.15314333,28.72121541,0.064776626,0.036216186,0.013166785,0.282186174,103.48651,34.753656,21.90999985,284169,170908243,J065356.76+344513.1,26/10/13,56592,56591,GAC102N35V2,8,243,103.48651,34.753656,1.4,21.91,33.45,56,54.05,Star,STAR,K3,-7.80E-05,5.40E-05,ugrijhk,99,14.77,13.6,13.15,11.74,11.11,10.95,PILOT,Obj,0,XY0650+3504_V2,0,0,103.48651,34.753656,0,181.4428969,15.54144762,0.889685405,0.121825039,24.08738333,6.68E-09
spec-56609-HD004201N404117V01_sp16-046.fits,4460.514311,2.098336839,-0.560830762,0.236113768,48.97779898,0.123948193,0.069642077,0.033215151,0.308476873,8.712951,42.761969,15.01000023,299693,176616046,J003451.10+424543.0,12/11/13,56609,56608,HD004201N404117V01,16,46,8.712951,42.761969,2.74,15.01,30.27,29.74,28.16,Star,STAR,G5,-2.64E-04,5.10E-05,gri,14.67,13.61,13.17,99,99,99,99,LEGUE_LCH,Obj,UCAC4,156181802,0,0,8.712951,42.761969,0,119.6932393,-20.00545376,-0.163059978,0,spec-56609-HD004201N404117V01_sp16-046.fits,4460.514311,2.098336839,-0.560830762,0.236113768,48.97779898,0.123948193,0.069642077,0.033215151,0.308476873,8.712951,42.761969,15.01000023,299693,176616046,J003451.10+424543.0,12/11/13,56609,56608,HD004201N404117V01,16,46,8.712951,42.761969,2.74,15.01,30.27,29.74,28.16,Star,STAR,G5,-2.64E-04,5.10E-05,gri,14.67,13.61,13.17,99,99,99,99,LEGUE_LCH,Obj,UCAC4,156181802,0,0,8.712951,42.761969,0,spec-56609-HD004201N404117V01_sp16-046.fits,4460.514311,2.098336839,-0.560830762,0.236113768,48.97779898,0.123948193,0.069642077,0.033215151,0.308476873,8.712951,42.761969,15.01000023,299693,176616046,J003451.10+424543.0,12/11/13,56609,56608,HD004201N404117V01,16,46,8.712951,42.761969,2.74,15.01,30.27,29.74,28.16,Star,STAR,G5,-2.64E-04,5.10E-05,gri,14.67,13.61,13.17,99,99,99,99,LEGUE_LCH,Obj,UCAC4,156181802,0,0,8.712951,42.761969,0,119.6932393,-20.00545376,0.956297182,0.262490253,-49.54809963,0.121291677
spec-56611-GAC061N46V1_sp03-206.fits,4708.421082,2.39453127,-0.009993115,0.096169677,29.71496648,0.074813888,0.038001851,0.013629352,0.650307568,60.143807,47.351059,18.62999916,302279,26903206,J040034.51+472103.8,5/1/12,55932,55931,GAC_061N46_V1,3,206,60.143807,47.351059,0,5.03,21.26,36.2,39.74,Star,STAR,K4,-1.86E-04,1.90E-06,ugrijhk,99,99,99,99,11.52,10.78,10.56,PILOT,Obj,-,XY0406+4655_V1,0,0,60.143807,47.351059,0,152.8748938,-4.223493971,0.491947591,0.51470466,spec-56611-GAC061N46V1_sp03-206.fits,4708.421082,2.39453127,-0.009993115,0.096169677,29.71496648,0.074813888,0.038001851,0.013629352,0.650307568,60.143807,47.351059,18.62999916,302279,26903206,J040034.51+472103.8,5/1/12,55932,55931,GAC_061N46_V1,3,206,60.143807,47.351059,0,5.03,21.26,36.2,39.74,Star,STAR,K4,-1.86E-04,1.90E-06,ugrijhk,99,99,99,99,11.52,10.78,10.56,PILOT,Obj,-,XY0406+4655_V1,0,0,60.143807,47.351059,0,spec-56611-GAC061N46V1_sp03-206.fits,4708.421082,2.39453127,-0.009993115,0.096169677,29.71496648,0.074813888,0.038001851,0.013629352,0.650307568,60.143807,47.351059,18.62999916,302279,26903206,J040034.51+472103.8,5/1/12,55932,55931,GAC_061N46_V1,3,206,60.143807,47.351059,0,5.03,21.26,36.2,39.74,Star,STAR,K4,-1.86E-04,1.90E-06,ugrijhk,99,99,99,99,11.52,10.78,10.56,PILOT,Obj,-,XY0406+4655_V1,0,0,60.143807,47.351059,0,152.8748938,-4.223493971,1.023474002,0.033962763,9.873844908,15.66553047
spec-56611-GAC061N46V1_sp09-230.fits,4290.5634,1.792481366,-0.373074873,0.028957604,20.72990861,0.050340652,0.030901127,0.009253079,0.785380427,63.26972,47.003861,17.62999916,302492,177509230,J041304.73+470013.8,14/11/13,56611,56610,GAC061N46V1,9,230,63.26972,47.003861,0,17.63,93.42,140.21,134.79,Star,STAR,G5,6.40E-05,4.10E-05,ugrijhk,99,15.19,13.37,0,10.29,9.35,9.06,PILOT,Obj,0,XY0406+4655_V1,0,0,63.26972,47.003861,0,154.6861071,-3.05413813,0.557705801,0.035985306,spec-56611-GAC061N46V1_sp09-230.fits,4290.5634,1.792481366,-0.373074873,0.028957604,20.72990861,0.050340652,0.030901127,0.009253079,0.785380427,63.26972,47.003861,17.62999916,302492,177509230,J041304.73+470013.8,14/11/13,56611,56610,GAC061N46V1,9,230,63.26972,47.003861,0,17.63,93.42,140.21,134.79,Star,STAR,G5,6.40E-05,4.10E-05,ugrijhk,99,15.19,13.37,0,10.29,9.35,9.06,PILOT,Obj,0,XY0406+4655_V1,0,0,63.26972,47.003861,0,spec-56611-GAC061N46V1_sp09-230.fits,4290.5634,1.792481366,-0.373074873,0.028957604,20.72990861,0.050340652,0.030901127,0.009253079,0.785380427,63.26972,47.003861,17.62999916,302492,177509230,J041304.73+470013.8,14/11/13,56611,56610,GAC061N46V1,9,230,63.26972,47.003861,0,17.63,93.42,140.21,134.79,Star,STAR,G5,6.40E-05,4.10E-05,ugrijhk,99,15.19,13.37,0,10.29,9.35,9.06,PILOT,Obj,0,XY0406+4655_V1,0,0,63.26972,47.003861,0,154.6861071,-3.05413813,1.01256298,0.016747345,-40.40613305,8.241803241
spec-56611-GAC061N46V1_sp10-247.fits,4753.749658,2.373719352,-0.046425927,0.117973664,34.8052065,0.089418781,0.045028924,0.016408477,0.344385831,59.141106,46.630337,17.26000023,302529,26910247,J035633.86+463749.2,5/1/12,55932,55931,GAC_061N46_V1,10,247,59.141106,46.630337,1.49,9.83,16.12,25.64,31.07,Star,STAR,G5,-1.83E-04,1.62E-06,ugrijhk,99,14.89,13.62,0,11.33,10.68,10.47,PILOT,Obj,-,XY0406+4655_V1,0,0,59.141106,46.630337,0,152.8244697,-5.215805238,0.753159094,0.024977371,spec-56611-GAC061N46V1_sp10-247.fits,4753.749658,2.373719352,-0.046425927,0.117973664,34.8052065,0.089418781,0.045028924,0.016408477,0.344385831,59.141106,46.630337,17.26000023,302529,26910247,J035633.86+463749.2,5/1/12,55932,55931,GAC_061N46_V1,10,247,59.141106,46.630337,1.49,9.83,16.12,25.64,31.07,Star,STAR,G5,-1.83E-04,1.62E-06,ugrijhk,99,14.89,13.62,0,11.33,10.68,10.47,PILOT,Obj,-,XY0406+4655_V1,0,0,59.141106,46.630337,0,spec-56611-GAC061N46V1_sp10-247.fits,4753.749658,2.373719352,-0.046425927,0.117973664,34.8052065,0.089418781,0.045028924,0.016408477,0.344385831,59.141106,46.630337,17.26000023,302529,26910247,J035633.86+463749.2,5/1/12,55932,55931,GAC_061N46_V1,10,247,59.141106,46.630337,1.49,9.83,16.12,25.64,31.07,Star,STAR,G5,-1.83E-04,1.62E-06,ugrijhk,99,14.89,13.62,0,11.33,10.68,10.47,PILOT,Obj,-,XY0406+4655_V1,0,0,59.141106,46.630337,0,152.8244697,-5.215805238,1.058602623,0.060429638,24.08737498,22.70339653
spec-56616-GAC083N57V2_sp09-120.fits,4457.513154,2.522583778,0.281808055,0.047779808,15.39810124,0.037308565,0.020584715,0.009491138,0.492794134,84.11412,58.192448,28.65999985,308555,110609120,J053627.38+581132.8,24/1/13,56317,56316,GAC083N57V1,9,120,84.11412,58.192448,0,4.74,26.17,40.27,44.91,Star,STAR,K5,-1.10E-04,1.11E-06,ugrijhk,99,15.25,13.48,0,10.92,10.26,10.06,PILOT,Obj,0,XY0532+5713_V1,0,0,84.11412,58.192448,0,153.8435901,13.69536186,-0.185079473,0,spec-56616-GAC083N57V2_sp09-120.fits,4457.513154,2.522583778,0.281808055,0.047779808,15.39810124,0.037308565,0.020584715,0.009491138,0.492794134,84.11412,58.192448,28.65999985,308555,110609120,J053627.38+581132.8,24/1/13,56317,56316,GAC083N57V1,9,120,84.11412,58.192448,0,4.74,26.17,40.27,44.91,Star,STAR,K5,-1.10E-04,1.11E-06,ugrijhk,99,15.25,13.48,0,10.92,10.26,10.06,PILOT,Obj,0,XY0532+5713_V1,0,0,84.11412,58.192448,0,spec-56616-GAC083N57V2_sp09-120.fits,4457.513154,2.522583778,0.281808055,0.047779808,15.39810124,0.037308565,0.020584715,0.009491138,0.492794134,84.11412,58.192448,28.65999985,308555,110609120,J053627.38+581132.8,24/1/13,56317,56316,GAC083N57V1,9,120,84.11412,58.192448,0,4.74,26.17,40.27,44.91,Star,STAR,K5,-1.10E-04,1.11E-06,ugrijhk,99,15.25,13.48,0,10.92,10.26,10.06,PILOT,Obj,0,XY0532+5713_V1,0,0,84.11412,58.192448,0,153.8435901,13.69536186,0.824104342,0.053218029,19.70879142,11.25992372
spec-56616-GAC083N57V3_sp16-061.fits,4023.895357,1.499966464,-0.223550505,0.050253333,18.11564961,0.047747934,0.029002638,0.01242271,0.509405597,81.317762,58.98682,19.89999962,308746,110616061,J052516.26+585912.5,24/1/13,56317,56316,GAC083N57V1,16,61,81.317762,58.98682,0,10.55,36.98,48.97,63.56,Star,STAR,K5,-2.50E-04,2.78E-05,ugrijhk,99,99,99,99,9.29,8.49,8.26,PILOT,Obj,0,XY0532+5713_V1,0,0,81.317762,58.98682,0,152.3751249,12.85176825,0.550142864,0.027755562,spec-56616-GAC083N57V3_sp16-061.fits,4023.895357,1.499966464,-0.223550505,0.050253333,18.11564961,0.047747934,0.029002638,0.01242271,0.509405597,81.317762,58.98682,19.89999962,308746,110616061,J052516.26+585912.5,24/1/13,56317,56316,GAC083N57V1,16,61,81.317762,58.98682,0,10.55,36.98,48.97,63.56,Star,STAR,K5,-2.50E-04,2.78E-05,ugrijhk,99,99,99,99,9.29,8.49,8.26,PILOT,Obj,0,XY0532+5713_V1,0,0,81.317762,58.98682,0,spec-56616-GAC083N57V3_sp16-061.fits,4023.895357,1.499966464,-0.223550505,0.050253333,18.11564961,0.047747934,0.029002638,0.01242271,0.509405597,81.317762,58.98682,19.89999962,308746,110616061,J052516.26+585912.5,24/1/13,56317,56316,GAC083N57V1,16,61,81.317762,58.98682,0,10.55,36.98,48.97,63.56,Star,STAR,K5,-2.50E-04,2.78E-05,ugrijhk,99,99,99,99,9.29,8.49,8.26,PILOT,Obj,0,XY0532+5713_V1,0,0,81.317762,58.98682,0,152.3751249,12.85176825,1.004777561,0.014519619,24.08737747,9.398708152
spec-56618-VB057N34V2_sp04-014.fits,4710.358081,2.886106737,0.040705091,0.376106535,8.062439512,0.019204859,0.009326064,0.00301241,4.722848584,57.109401,35.02317,100.6699982,317058,181904014,J034826.25+350123.4,21/11/13,56618,56617,VB057N34V1,4,14,57.109401,35.02317,3.34,70.46,156.15,220.8,201.45,Star,STAR,K4,-1.60E-04,3.30E-05,ugrijhk,99,14.22,13.06,0,11.03,10.41,10.21,PILOT,Obj,0,VB0350+3449_V1,0,0,57.109401,35.02317,0,159.2201265,-15.09200283,-0.004734482,0,spec-56618-VB057N34V2_sp04-014.fits,4710.358081,2.886106737,0.040705091,0.376106535,8.062439512,0.019204859,0.009326064,0.00301241,4.722848584,57.109401,35.02317,100.6699982,317058,181904014,J034826.25+350123.4,21/11/13,56618,56617,VB057N34V1,4,14,57.109401,35.02317,3.34,70.46,156.15,220.8,201.45,Star,STAR,K4,-1.60E-04,3.30E-05,ugrijhk,99,14.22,13.06,0,11.03,10.41,10.21,PILOT,Obj,0,VB0350+3449_V1,0,0,57.109401,35.02317,0,spec-56618-VB057N34V2_sp04-014.fits,4710.358081,2.886106737,0.040705091,0.376106535,8.062439512,0.019204859,0.009326064,0.00301241,4.722848584,57.109401,35.02317,100.6699982,317058,181904014,J034826.25+350123.4,21/11/13,56618,56617,VB057N34V1,4,14,57.109401,35.02317,3.34,70.46,156.15,220.8,201.45,Star,STAR,K4,-1.60E-04,3.30E-05,ugrijhk,99,14.22,13.06,0,11.03,10.41,10.21,PILOT,Obj,0,VB0350+3449_V1,0,0,57.109401,35.02317,0,159.2201265,-15.09200283,1.007677998,0.008648561,-49.43451721,5.424374761
spec-56618-VB057N34V2_sp07-208.fits,4038.536503,1.381472407,-0.313308706,0.077516486,17.39800869,0.046970629,0.028331268,0.013238483,0.553917676,59.218706,32.993679,24.20000076,317232,116012075,J035652.48+325937.2,28/1/13,56321,56320,VB058N31V2,12,75,59.218706,32.993679,0.88,18.62,59.81,101.05,98.18,Star,STAR,K4,-7.00E-05,3.20E-05,ugrijhk,99,14.13,12.75,0,10.3,9.52,9.26,PILOT,Obj,0,VB0352+3110_V2,0,0,59.218706,32.993679,0,161.9681964,-15.47713103,-0.139031895,0,spec-56618-VB057N34V2_sp07-208.fits,4038.536503,1.381472407,-0.313308706,0.077516486,17.39800869,0.046970629,0.028331268,0.013238483,0.553917676,59.218706,32.993679,24.20000076,317232,116012075,J035652.48+325937.2,28/1/13,56321,56320,VB058N31V2,12,75,59.218706,32.993679,0.88,18.62,59.81,101.05,98.18,Star,STAR,K4,-7.00E-05,3.20E-05,ugrijhk,99,14.13,12.75,0,10.3,9.52,9.26,PILOT,Obj,0,VB0352+3110_V2,0,0,59.218706,32.993679,0,spec-56618-VB057N34V2_sp07-208.fits,4038.536503,1.381472407,-0.313308706,0.077516486,17.39800869,0.046970629,0.028331268,0.013238483,0.553917676,59.218706,32.993679,24.20000076,317232,116012075,J035652.48+325937.2,28/1/13,56321,56320,VB058N31V2,12,75,59.218706,32.993679,0.88,18.62,59.81,101.05,98.18,Star,STAR,K4,-7.00E-05,3.20E-05,ugrijhk,99,14.13,12.75,0,10.3,9.52,9.26,PILOT,Obj,0,VB0352+3110_V2,0,0,59.218706,32.993679,0,161.9681964,-15.47713103,0.89575354,0.095716594,3.191248193,14.55500207
spec-56618-VB057N34V2_sp08-017.fits,4830.311422,3.228827044,-0.558094928,0.060623103,92.516207,0.144860744,0.103709068,0.032133455,0.138802399,58.440147,34.07481,15.30000019,317244,182008017,J035345.63+340429.3,21/11/13,56618,56617,VB057N34V2,8,17,58.440147,34.07481,1.64,15.3,23.22,25.22,25.03,Star,STAR,G7,-1.15E-04,6.10E-05,ugrijhk,99,99,99,99,12.23,11.65,11.51,PILOT,Obj,0,VB0350+3449_V2,0,0,58.440147,34.07481,0,160.7212732,-15.09862805,0.400243645,0.690181553,spec-56618-VB057N34V2_sp08-017.fits,4830.311422,3.228827044,-0.558094928,0.060623103,92.516207,0.144860744,0.103709068,0.032133455,0.138802399,58.440147,34.07481,15.30000019,317244,182008017,J035345.63+340429.3,21/11/13,56618,56617,VB057N34V2,8,17,58.440147,34.07481,1.64,15.3,23.22,25.22,25.03,Star,STAR,G7,-1.15E-04,6.10E-05,ugrijhk,99,99,99,99,12.23,11.65,11.51,PILOT,Obj,0,VB0350+3449_V2,0,0,58.440147,34.07481,0,spec-56618-VB057N34V2_sp08-017.fits,4830.311422,3.228827044,-0.558094928,0.060623103,92.516207,0.144860744,0.103709068,0.032133455,0.138802399,58.440147,34.07481,15.30000019,317244,182008017,J035345.63+340429.3,21/11/13,56618,56617,VB057N34V2,8,17,58.440147,34.07481,1.64,15.3,23.22,25.22,25.03,Star,STAR,G7,-1.15E-04,6.10E-05,ugrijhk,99,99,99,99,12.23,11.65,11.51,PILOT,Obj,0,VB0350+3449_V2,0,0,58.440147,34.07481,0,160.7212732,-15.09862805,0.993085664,0.358851633,24.0873828,71.91591182
spec-56640-GAC064N42V1_sp09-069.fits,4967.907114,2.921859341,-0.125765118,0.026959491,45.30079671,0.10161419,0.052520977,0.018174214,0.195719261,65.688838,43.066619,16.61000061,339682,37509069,J042245.32+430359.8,3/2/12,55961,55960,GAC_064N42_V1,9,69,65.688838,43.066619,1.23,6.55,17.94,25.5,22.69,Star,STAR,G7,-1.17E-04,2.80E-05,ugrijhk,99,15.39,13.99,13.48,11.82,11.31,11.08,PILOT,Obj,-,XY0418+4208_V1,0,0,65.688838,43.066619,0,158.6700183,-4.673126117,-0.046234335,0,spec-56640-GAC064N42V1_sp09-069.fits,4967.907114,2.921859341,-0.125765118,0.026959491,45.30079671,0.10161419,0.052520977,0.018174214,0.195719261,65.688838,43.066619,16.61000061,339682,37509069,J042245.32+430359.8,3/2/12,55961,55960,GAC_064N42_V1,9,69,65.688838,43.066619,1.23,6.55,17.94,25.5,22.69,Star,STAR,G7,-1.17E-04,2.80E-05,ugrijhk,99,15.39,13.99,13.48,11.82,11.31,11.08,PILOT,Obj,-,XY0418+4208_V1,0,0,65.688838,43.066619,0,spec-56640-GAC064N42V1_sp09-069.fits,4967.907114,2.921859341,-0.125765118,0.026959491,45.30079671,0.10161419,0.052520977,0.018174214,0.195719261,65.688838,43.066619,16.61000061,339682,37509069,J042245.32+430359.8,3/2/12,55961,55960,GAC_064N42_V1,9,69,65.688838,43.066619,1.23,6.55,17.94,25.5,22.69,Star,STAR,G7,-1.17E-04,2.80E-05,ugrijhk,99,15.39,13.99,13.48,11.82,11.31,11.08,PILOT,Obj,-,XY0418+4208_V1,0,0,65.688838,43.066619,0,158.6700183,-4.673126117,1.012285601,0.063538693,24.08738337,8.13E-09
